product_id,category,price_band,product_return_rate,variant_size_mismatch_rate,top_return_reason,top_return_reason_enc,review_fit_sentiment,customer_total_returns,customer_lifetime_orders,customer_category_return_rate,will_return
p015,beauty,budget,0.04,0.0,not_as_described,2,0.0282,12,87,0.2004,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.1797,4,83,0.0684,0
p008,electronics,budget,0.13,0.0,defective,0,0.2475,19,51,0.3601,0
p018,electronics,budget,0.05,0.0,defective,0,-0.1456,19,103,0.2194,0
p019,home,premium,0.08,0.0,not_as_described,2,0.4371,23,54,0.4154,0
p003,home_appliances,mid,0.11,0.0,defective,0,-0.104,28,32,0.8811,0
p004,apparel,mid,0.28,0.0,wrong_size,1,0.0379,14,79,0.2554,0
p004,apparel,mid,0.28,1.0,wrong_size,1,-0.7677,14,107,0.2306,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.092,27,77,0.3052,0
p018,electronics,budget,0.05,0.0,defective,0,-0.281,24,102,0.3405,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.2681,9,60,0.2442,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.3064,13,29,0.4051,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.1864,23,45,0.5962,0
p009,home,budget,0.15,0.0,not_as_described,2,0.0666,8,21,0.4305,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.0355,24,58,0.4727,0
p010,home_appliances,budget,0.1,0.0,defective,0,-0.0693,19,24,1.0,1
p010,home_appliances,budget,0.1,0.0,defective,0,0.1541,22,60,0.4058,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.1972,21,59,0.3397,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.1666,8,90,0.0914,0
p008,electronics,budget,0.13,0.0,defective,0,0.1135,11,104,0.1384,0
p007,apparel,mid,0.07,1.0,not_as_described,2,-0.2767,20,40,0.6936,1
p009,home,budget,0.15,0.0,not_as_described,2,0.0039,27,95,0.3644,0
p008,electronics,budget,0.13,0.0,defective,0,0.1869,7,47,0.1499,0
p018,electronics,budget,0.05,0.0,defective,0,0.2109,6,52,0.1499,1
p015,beauty,budget,0.04,1.0,not_as_described,2,0.2011,23,49,0.5462,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.1302,8,79,0.1784,1
p016,sports,budget,0.06,0.0,not_as_described,2,0.3378,14,87,0.2129,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.4835,7,96,0.1106,0
p003,home_appliances,mid,0.11,0.0,defective,0,0.4249,23,48,0.7347,1
p003,home_appliances,mid,0.11,0.0,defective,0,0.0818,6,36,0.174,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.0535,10,92,0.0949,0
p014,electronics,premium,0.05,0.0,defective,0,-0.2923,18,46,0.5472,0
p018,electronics,budget,0.05,0.0,defective,0,0.3446,28,85,0.5196,0
p009,home,budget,0.15,0.0,not_as_described,2,0.2049,8,105,0.092,0
p019,home,premium,0.08,0.0,not_as_described,2,-0.1008,30,113,0.2919,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.1543,20,77,0.2367,1
p011,accessories,mid,0.09,0.0,not_as_described,2,0.2384,15,36,0.4078,1
p016,sports,budget,0.06,0.0,not_as_described,2,-0.1451,10,92,0.1616,0
p004,apparel,mid,0.28,0.0,wrong_size,1,-0.3281,9,74,0.1344,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.3131,18,105,0.1636,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.4849,19,104,0.1749,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.0776,24,117,0.2194,0
p010,home_appliances,budget,0.1,0.0,defective,0,0.2962,4,44,0.1031,0
p019,home,premium,0.08,0.0,not_as_described,2,-0.2558,24,78,0.2479,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.1382,14,113,0.1331,0
p010,home_appliances,budget,0.1,0.0,defective,0,0.0059,26,74,0.2894,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.0808,25,53,0.6687,1
p007,apparel,mid,0.07,1.0,not_as_described,2,0.152,23,85,0.4712,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.1854,22,113,0.2506,0
p001,electronics,premium,0.08,0.0,defective,0,0.4389,20,64,0.3363,1
p002,apparel,mid,0.22,0.0,wrong_size,1,0.074,10,110,0.1393,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.1373,17,29,0.7259,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.3966,22,25,0.8276,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.4077,30,77,0.6643,1
p009,home,budget,0.15,0.0,not_as_described,2,0.2632,14,61,0.26,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.3449,4,20,0.2884,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.4965,29,95,0.3582,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.2075,25,94,0.3436,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.1108,17,117,0.1326,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.3137,19,103,0.3307,0
p017,home_appliances,premium,0.04,0.0,defective,0,-0.1547,14,109,0.1223,0
p019,home,premium,0.08,0.0,not_as_described,2,0.199,28,31,1.0,0
p005,electronics,premium,0.06,0.0,not_as_described,2,0.1675,10,65,0.1462,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.4403,20,106,0.1887,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.2193,6,105,0.0542,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.038,24,41,0.7844,0
p004,apparel,mid,0.28,0.0,wrong_size,1,-0.567,6,45,0.1284,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.2015,0,18,0.0,0
p012,electronics,mid,0.1,0.0,defective,0,-0.2606,27,123,0.3631,0
p004,apparel,mid,0.28,1.0,wrong_size,1,0.1692,24,73,0.4571,1
p011,accessories,mid,0.09,0.0,not_as_described,2,0.2925,5,102,0.0495,0
p017,home_appliances,premium,0.04,0.0,defective,0,-0.0121,6,33,0.3246,0
p012,electronics,mid,0.1,0.0,defective,0,0.4693,0,1,0.0,0
p010,home_appliances,budget,0.1,0.0,defective,0,-0.0594,26,35,0.9168,0
p018,electronics,budget,0.05,1.0,defective,0,0.4714,20,70,0.4788,0
p003,home_appliances,mid,0.11,1.0,defective,0,0.1149,4,36,0.1086,0
p009,home,budget,0.15,0.0,not_as_described,2,0.2288,1,78,0.0205,0
p009,home,budget,0.15,0.0,not_as_described,2,-0.1789,13,36,0.352,0
p015,beauty,budget,0.04,1.0,not_as_described,2,-0.1367,11,26,0.6712,0
p010,home_appliances,budget,0.1,1.0,defective,0,-0.2772,19,61,0.2581,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.1788,29,82,0.2994,0
p002,apparel,mid,0.22,1.0,wrong_size,1,0.1882,0,45,0.0,1
p019,home,premium,0.08,0.0,not_as_described,2,0.3475,13,82,0.1967,1
p019,home,premium,0.08,0.0,not_as_described,2,-0.0075,28,61,0.4261,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.143,15,79,0.2941,0
p004,apparel,mid,0.28,1.0,wrong_size,1,-0.3962,7,92,0.0671,0
p005,electronics,premium,0.06,0.0,not_as_described,2,-0.0371,7,40,0.1723,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.1838,24,41,0.6603,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.4836,23,73,0.4511,1
p015,beauty,budget,0.04,0.0,not_as_described,2,0.1577,26,57,0.4388,0
p006,home_appliances,mid,0.09,0.0,defective,0,0.0626,20,94,0.2565,0
p009,home,budget,0.15,0.0,not_as_described,2,-0.0301,23,59,0.5674,0
p007,apparel,mid,0.07,1.0,not_as_described,2,-0.7035,10,73,0.2153,0
p016,sports,budget,0.06,1.0,not_as_described,2,0.1347,2,49,0.0501,0
p009,home,budget,0.15,0.0,not_as_described,2,-0.0219,3,74,0.0613,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.4085,30,95,0.3103,0
p004,apparel,mid,0.28,0.0,wrong_size,1,-0.2744,24,27,0.8877,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.4577,25,94,0.3092,0
p006,home_appliances,mid,0.09,0.0,defective,0,0.1945,3,91,0.0318,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.2609,17,96,0.2168,0
p019,home,premium,0.08,0.0,not_as_described,2,0.0744,12,79,0.2692,0
p003,home_appliances,mid,0.11,0.0,defective,0,-0.133,2,35,0.0862,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.358,1,98,0.0124,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.1453,12,33,0.5258,0
p005,electronics,premium,0.06,0.0,not_as_described,2,0.2808,30,66,0.4275,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.038,6,63,0.0898,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.1143,16,30,0.8382,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.4042,17,113,0.2121,0
p015,beauty,budget,0.04,1.0,not_as_described,2,0.3704,28,63,0.7776,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.3924,13,88,0.1431,0
p006,home_appliances,mid,0.09,0.0,defective,0,0.4678,16,30,0.4739,0
p013,apparel,mid,0.19,1.0,wrong_size,1,-0.1619,26,116,0.3952,0
p010,home_appliances,budget,0.1,0.0,defective,0,0.2336,28,61,0.6611,0
p003,home_appliances,mid,0.11,0.0,defective,0,0.1686,0,13,0.0,0
p019,home,premium,0.08,0.0,not_as_described,2,0.1853,3,103,0.0474,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.2141,1,79,0.0115,0
p001,electronics,premium,0.08,0.0,defective,0,0.2674,30,128,0.2434,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.0522,22,118,0.1566,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.3221,30,82,0.5902,0
p005,electronics,premium,0.06,0.0,not_as_described,2,-0.221,18,42,0.3532,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.3547,23,82,0.4626,0
p007,apparel,mid,0.07,0.0,not_as_described,2,-0.1652,14,21,0.7497,0
p004,apparel,mid,0.28,0.0,wrong_size,1,-0.0593,17,116,0.2438,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.1931,27,91,0.4915,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.2116,10,50,0.1803,0
p009,home,budget,0.15,0.0,not_as_described,2,0.0884,24,73,0.3295,0
p019,home,premium,0.08,0.0,not_as_described,2,-0.2108,24,45,0.9383,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.2565,24,96,0.3346,0
p018,electronics,budget,0.05,0.0,defective,0,0.2727,19,104,0.2201,0
p009,home,budget,0.15,0.0,not_as_described,2,0.3517,29,79,0.3317,0
p003,home_appliances,mid,0.11,1.0,defective,0,0.1384,10,39,0.3186,0
p003,home_appliances,mid,0.11,0.0,defective,0,-0.1037,15,44,0.5568,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.386,4,6,0.7312,0
p019,home,premium,0.08,0.0,not_as_described,2,-0.1512,17,88,0.3474,0
p019,home,premium,0.08,0.0,not_as_described,2,0.3427,23,57,0.608,0
p010,home_appliances,budget,0.1,0.0,defective,0,0.4665,28,59,0.5316,1
p016,sports,budget,0.06,1.0,not_as_described,2,0.434,25,94,0.3667,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.1177,17,58,0.2652,0
p015,beauty,budget,0.04,1.0,not_as_described,2,0.195,14,49,0.3926,0
p009,home,budget,0.15,0.0,not_as_described,2,0.2202,30,52,0.4743,0
p009,home,budget,0.15,0.0,not_as_described,2,-0.0791,2,90,0.0257,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.4542,22,99,0.2868,0
p013,apparel,mid,0.19,1.0,wrong_size,1,-0.5674,9,78,0.1728,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.0484,4,103,0.052,1
p011,accessories,mid,0.09,0.0,not_as_described,2,0.4819,22,119,0.2141,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.1812,23,44,0.8011,0
p004,apparel,mid,0.28,0.0,wrong_size,1,-0.4682,0,84,0.0,1
p019,home,premium,0.08,0.0,not_as_described,2,0.3778,25,78,0.3786,0
p010,home_appliances,budget,0.1,0.0,defective,0,-0.2274,5,96,0.0641,0
p004,apparel,mid,0.28,1.0,wrong_size,1,-0.0482,11,94,0.1677,0
p014,electronics,premium,0.05,0.0,defective,0,-0.1652,1,73,0.0118,0
p011,accessories,mid,0.09,1.0,not_as_described,2,0.4241,0,42,0.0,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.1546,30,53,0.5595,0
p003,home_appliances,mid,0.11,0.0,defective,0,0.1592,27,115,0.4021,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.1977,16,36,0.7175,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.2464,25,65,0.6673,0
p002,apparel,mid,0.22,0.0,wrong_size,1,0.12,15,40,0.5263,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.2476,25,83,0.5253,0
p004,apparel,mid,0.28,1.0,wrong_size,1,-0.4417,30,93,0.3188,0
p009,home,budget,0.15,0.0,not_as_described,2,0.4295,27,94,0.2559,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.1916,24,94,0.3685,0
p017,home_appliances,premium,0.04,0.0,defective,0,0.093,12,68,0.2077,0
p019,home,premium,0.08,0.0,not_as_described,2,0.3167,9,73,0.221,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.4202,6,18,0.369,0
p015,beauty,budget,0.04,1.0,not_as_described,2,-0.0576,23,30,1.0,1
p011,accessories,mid,0.09,0.0,not_as_described,2,0.1192,26,114,0.3817,0
p003,home_appliances,mid,0.11,0.0,defective,0,0.4139,29,57,0.4572,0
p018,electronics,budget,0.05,0.0,defective,0,-0.2875,6,70,0.0863,0
p002,apparel,mid,0.22,1.0,wrong_size,1,0.0136,29,67,0.3483,0
p013,apparel,mid,0.19,0.0,wrong_size,1,-0.7552,26,56,0.544,1
p020,apparel,mid,0.24,1.0,wrong_size,1,-0.2295,21,55,0.6422,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.2522,6,90,0.1024,0
p019,home,premium,0.08,0.0,not_as_described,2,0.1801,8,33,0.3919,0
p009,home,budget,0.15,0.0,not_as_described,2,-0.1216,22,121,0.2271,0
p005,electronics,premium,0.06,0.0,not_as_described,2,-0.1661,28,91,0.2666,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.0908,9,78,0.1254,0
p009,home,budget,0.15,0.0,not_as_described,2,-0.1983,30,42,0.9677,0
p019,home,premium,0.08,0.0,not_as_described,2,-0.1524,3,18,0.1714,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.1858,7,63,0.1573,0
p018,electronics,budget,0.05,0.0,defective,0,-0.1317,29,94,0.4834,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.4375,30,50,0.6848,0
p002,apparel,mid,0.22,1.0,wrong_size,1,-0.7364,12,61,0.1875,1
p007,apparel,mid,0.07,0.0,not_as_described,2,-0.7306,21,114,0.2282,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.2546,17,38,0.422,0
p009,home,budget,0.15,0.0,not_as_described,2,-0.0037,19,112,0.1645,0
p018,electronics,budget,0.05,0.0,defective,0,0.351,7,8,1.0,0
p005,electronics,premium,0.06,0.0,not_as_described,2,-0.2842,24,105,0.1909,0
p019,home,premium,0.08,0.0,not_as_described,2,0.2985,9,97,0.1314,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.1775,11,93,0.1484,0
p006,home_appliances,mid,0.09,0.0,defective,0,0.4739,4,41,0.1402,0
p007,apparel,mid,0.07,1.0,not_as_described,2,-0.7574,23,26,1.0,1
p011,accessories,mid,0.09,0.0,not_as_described,2,0.4535,12,29,0.6787,0
p019,home,premium,0.08,0.0,not_as_described,2,-0.0092,23,81,0.3532,0
p009,home,budget,0.15,0.0,not_as_described,2,-0.1472,23,91,0.2542,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.0266,28,88,0.429,0
p013,apparel,mid,0.19,0.0,wrong_size,1,-0.4997,4,65,0.0559,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.1746,1,27,0.0377,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.1539,5,62,0.0664,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.1795,20,72,0.382,0
p004,apparel,mid,0.28,0.0,wrong_size,1,-0.1877,24,87,0.3079,0
p018,electronics,budget,0.05,1.0,defective,0,0.3898,3,12,0.2214,1
p016,sports,budget,0.06,0.0,not_as_described,2,-0.1296,10,56,0.1791,0
p010,home_appliances,budget,0.1,0.0,defective,0,-0.0682,18,76,0.302,1
p011,accessories,mid,0.09,0.0,not_as_described,2,0.4282,28,48,0.5619,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.4809,22,58,0.5652,0
p013,apparel,mid,0.19,0.0,wrong_size,1,-0.3272,3,100,0.0252,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.0527,18,107,0.3007,0
p009,home,budget,0.15,0.0,not_as_described,2,0.4903,15,101,0.203,0
p005,electronics,premium,0.06,0.0,not_as_described,2,-0.1804,4,84,0.0524,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.459,30,112,0.3002,1
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.1648,0,80,0.0,0
p020,apparel,mid,0.24,1.0,wrong_size,1,-0.4814,8,75,0.1818,1
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.03,22,62,0.3772,0
p016,sports,budget,0.06,1.0,not_as_described,2,0.3976,21,32,0.7435,0
p018,electronics,budget,0.05,0.0,defective,0,0.0761,18,21,0.9452,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.3829,22,71,0.3519,0
p019,home,premium,0.08,0.0,not_as_described,2,0.0911,4,49,0.124,0
p009,home,budget,0.15,0.0,not_as_described,2,0.4167,25,111,0.3859,1
p002,apparel,mid,0.22,1.0,wrong_size,1,-0.2281,7,17,0.4023,1
p001,electronics,premium,0.08,0.0,defective,0,0.3961,0,93,0.0,0
p020,apparel,mid,0.24,1.0,wrong_size,1,-0.1351,20,79,0.3623,0
p018,electronics,budget,0.05,0.0,defective,0,-0.1515,4,30,0.2291,0
p001,electronics,premium,0.08,1.0,defective,0,-0.2365,13,101,0.133,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.265,15,41,0.5518,0
p015,beauty,budget,0.04,1.0,not_as_described,2,0.4794,14,38,0.4817,0
p011,accessories,mid,0.09,1.0,not_as_described,2,-0.1504,22,38,0.8701,0
p004,apparel,mid,0.28,1.0,wrong_size,1,-0.3877,12,94,0.2089,0
p013,apparel,mid,0.19,1.0,wrong_size,1,-0.1452,8,53,0.2318,0
p010,home_appliances,budget,0.1,1.0,defective,0,-0.0246,24,45,0.4611,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.2904,2,89,0.0352,0
p008,electronics,budget,0.13,0.0,defective,0,0.2449,18,117,0.2641,0
p014,electronics,premium,0.05,0.0,defective,0,0.2938,8,102,0.1286,0
p019,home,premium,0.08,0.0,not_as_described,2,-0.1478,24,87,0.3072,0
p018,electronics,budget,0.05,0.0,defective,0,0.4388,11,64,0.2174,0
p019,home,premium,0.08,0.0,not_as_described,2,0.3004,27,87,0.3886,0
p005,electronics,premium,0.06,0.0,not_as_described,2,-0.1805,25,66,0.4475,0
p009,home,budget,0.15,0.0,not_as_described,2,-0.2869,4,80,0.0873,0
p010,home_appliances,budget,0.1,0.0,defective,0,0.3638,6,9,0.8649,0
p006,home_appliances,mid,0.09,0.0,defective,0,0.0481,6,69,0.1223,0
p009,home,budget,0.15,0.0,not_as_described,2,0.0814,11,25,0.3814,0
p020,apparel,mid,0.24,1.0,wrong_size,1,-0.787,30,94,0.5118,1
p007,apparel,mid,0.07,1.0,not_as_described,2,-0.6782,20,60,0.4947,1
p010,home_appliances,budget,0.1,0.0,defective,0,-0.0043,23,71,0.5206,0
p001,electronics,premium,0.08,0.0,defective,0,-0.039,14,62,0.2748,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.1618,20,81,0.3918,0
p004,apparel,mid,0.28,1.0,wrong_size,1,0.1114,30,72,0.659,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.2845,26,58,0.5776,0
p012,electronics,mid,0.1,1.0,defective,0,0.0928,24,43,0.7946,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.316,2,60,0.0397,0
p003,home_appliances,mid,0.11,1.0,defective,0,-0.0151,15,47,0.3266,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.0487,25,60,0.7319,0
p004,apparel,mid,0.28,1.0,wrong_size,1,-0.7394,30,107,0.3939,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.2913,7,56,0.1529,0
p007,apparel,mid,0.07,0.0,not_as_described,2,-0.7213,0,4,0.0,0
p013,apparel,mid,0.19,1.0,wrong_size,1,-0.0415,20,69,0.3928,1
p017,home_appliances,premium,0.04,0.0,defective,0,-0.1697,8,34,0.3544,1
p001,electronics,premium,0.08,0.0,defective,0,-0.0478,1,43,0.0315,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.0387,20,76,0.3806,0
p018,electronics,budget,0.05,0.0,defective,0,0.4066,9,51,0.241,1
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.2182,15,24,1.0,1
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.2351,2,99,0.0234,0
p012,electronics,mid,0.1,0.0,defective,0,0.3318,12,82,0.1262,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.4291,26,53,0.6125,0
p002,apparel,mid,0.22,1.0,wrong_size,1,0.0429,20,108,0.2514,1
p001,electronics,premium,0.08,0.0,defective,0,0.3964,7,105,0.0688,0
p017,home_appliances,premium,0.04,1.0,defective,0,0.3124,24,106,0.3329,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.1329,17,26,0.5493,0
p008,electronics,budget,0.13,0.0,defective,0,0.4189,22,33,0.9211,1
p004,apparel,mid,0.28,0.0,wrong_size,1,-0.5186,17,18,1.0,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.1434,5,31,0.2507,0
p009,home,budget,0.15,0.0,not_as_described,2,0.4742,20,57,0.4392,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.2146,6,30,0.1825,0
p004,apparel,mid,0.28,1.0,wrong_size,1,-0.1103,24,97,0.38,1
p011,accessories,mid,0.09,0.0,not_as_described,2,0.1535,11,71,0.1324,0
p006,home_appliances,mid,0.09,0.0,defective,0,-0.1553,16,20,0.8879,0
p019,home,premium,0.08,0.0,not_as_described,2,0.3031,23,65,0.4451,0
p019,home,premium,0.08,0.0,not_as_described,2,0.1931,25,111,0.3733,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.4441,19,26,1.0,1
p009,home,budget,0.15,0.0,not_as_described,2,0.4768,3,10,0.3504,0
p003,home_appliances,mid,0.11,0.0,defective,0,-0.272,8,62,0.1876,0
p007,apparel,mid,0.07,0.0,not_as_described,2,0.1524,14,41,0.3143,0
p009,home,budget,0.15,0.0,not_as_described,2,0.3958,0,15,0.0,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.2851,8,11,1.0,1
p012,electronics,mid,0.1,0.0,defective,0,0.3644,21,70,0.249,0
p014,electronics,premium,0.05,0.0,defective,0,0.4011,28,34,1.0,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.3976,6,41,0.1206,0
p009,home,budget,0.15,0.0,not_as_described,2,0.0483,20,26,1.0,0
p009,home,budget,0.15,0.0,not_as_described,2,0.1784,22,118,0.158,0
p009,home,budget,0.15,0.0,not_as_described,2,0.1326,11,96,0.195,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.4868,13,36,0.4984,0
p013,apparel,mid,0.19,0.0,wrong_size,1,-0.7136,21,91,0.2787,0
p007,apparel,mid,0.07,1.0,not_as_described,2,-0.2608,29,75,0.5589,0
p008,electronics,budget,0.13,0.0,defective,0,0.2062,16,97,0.1559,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.3588,26,53,0.797,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.1404,16,30,0.7336,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.0396,21,112,0.2977,0
p017,home_appliances,premium,0.04,0.0,defective,0,-0.0191,16,101,0.2565,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.2552,7,89,0.1136,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.4327,28,93,0.4817,0
p006,home_appliances,mid,0.09,0.0,defective,0,0.2106,24,76,0.3483,0
p002,apparel,mid,0.22,1.0,wrong_size,1,0.0277,0,4,0.0,0
p008,electronics,budget,0.13,0.0,defective,0,0.0224,14,30,0.5702,0
p010,home_appliances,budget,0.1,0.0,defective,0,0.1718,12,60,0.2017,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.0188,21,84,0.4443,0
p019,home,premium,0.08,0.0,not_as_described,2,0.1697,24,93,0.4051,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.4247,0,49,0.0,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.4378,2,34,0.0897,0
p015,beauty,budget,0.04,1.0,not_as_described,2,-0.0521,7,85,0.1469,0
p016,sports,budget,0.06,1.0,not_as_described,2,-0.1973,6,85,0.0855,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.0705,29,94,0.3839,0
p009,home,budget,0.15,0.0,not_as_described,2,-0.1609,8,83,0.0884,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.2494,1,39,0.0359,0
p005,electronics,premium,0.06,0.0,not_as_described,2,0.2956,15,78,0.2017,0
p013,apparel,mid,0.19,1.0,wrong_size,1,-0.117,1,40,0.0246,0
p013,apparel,mid,0.19,1.0,wrong_size,1,-0.6356,25,115,0.38,1
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.2836,14,78,0.2094,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.0769,20,90,0.2014,0
p009,home,budget,0.15,0.0,not_as_described,2,-0.0139,2,14,0.1518,0
p004,apparel,mid,0.28,1.0,wrong_size,1,-0.1354,3,7,0.4123,1
